regional ag commodity sources
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional sugarcrop,domestic sugarcrop,SugarCrop,10.939,17.4218,19.5882,21.6446,24.1444,26.7876,29.4772,32.1335,34.7569,37.3413,39.8355,42.0375,43.9847,45.7524,47.264,48.579,49.7868,50.8663,51.7674,52.4999,53.0387,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional sugarcrop,imported sugarcrop,traded sugarcrop,0.0,0.0,0.0,0.747964,0.925623,1.09558,1.2921,1.52275,1.76732,1.94147,2.08549,2.23323,2.43861,2.64661,2.92611,3.1832,3.35593,3.46701,3.52378,3.5257,3.49857,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional wheat,domestic wheat,Wheat,0.408474,0.430415,0.342073,0.112417,0.12783,0.146053,0.165359,0.18681,0.207519,0.227797,0.249614,0.257479,0.26395,0.269401,0.273616,0.277008,0.280213,0.282824,0.284758,0.286142,0.285652,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional wheat,imported wheat,traded wheat,0.685085,2.01343,2.84471,3.38906,3.7919,4.27434,4.81315,5.34607,5.89081,6.43161,6.96429,7.35491,7.71427,8.04541,8.34736,8.61331,8.84662,9.04891,9.2132,9.34057,9.43162,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional biomassOil,regional biomassOil,regional oilcrop,0.0,0.0,0.0,0.0,0.358378,0.557501,0.79262,0.994327,1.18332,1.33099,1.39508,1.40383,1.45707,1.59479,1.84469,2.20938,2.68982,3.2551,3.87176,4.52241,5.19468,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional corn,domestic corn,Corn,10.8184,15.1616,20.1014,23.7338,27.1857,30.7758,34.8561,39.0689,43.4026,47.718,51.8531,54.4189,56.6303,58.605,60.3031,61.7657,62.9335,63.8797,64.6709,65.3109,65.7513,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional corn,imported corn,traded corn,0.147262,0.379751,0.255094,0.423809,0.550222,0.717349,0.966471,1.1891,1.40322,1.61143,1.86379,2.33221,2.88342,3.48691,4.17379,4.85157,5.49461,6.0783,6.59099,7.0496,7.46743,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional corn for ethanol,regional corn for ethanol,regional corn,0.0,0.0,0.0,0.0,0.690095,1.18136,1.87086,2.55364,3.24955,3.89443,4.39988,4.52485,4.58293,4.60248,4.60428,4.58453,4.49743,4.38613,4.29406,4.22085,4.12878,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional fibercrop,domestic fibercrop,FiberCrop,1.00472,1.75365,1.59223,2.19569,2.47128,2.76977,3.08697,3.41043,3.73876,4.06594,4.38869,4.64865,4.88348,5.09983,5.29609,5.46997,5.61932,5.74516,5.84915,5.93409,6.0005,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional fibercrop,imported fibercrop,traded fibercrop,0.0,0.0,0.0,0.0166204,0.0194649,0.0214348,0.024254,0.0274139,0.0301893,0.0331868,0.0376422,0.0458884,0.05541,0.0661679,0.0778534,0.0900045,0.102934,0.11581,0.127998,0.139223,0.149948,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional misccrop,domestic misccrop,MiscCrop,28.9654,49.8712,58.8075,69.682,78.3446,88.1044,99.3134,110.763,122.535,134.467,146.456,155.468,163.746,171.494,178.633,185.062,190.719,195.573,199.657,203.056,205.818,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional misccrop,imported misccrop,traded misccrop,0.0,0.0,0.0,1.19635,1.36161,1.54277,1.7666,1.97396,2.18816,2.41005,2.64555,2.90458,3.16108,3.41391,3.65559,3.88011,4.09028,4.27578,4.43173,4.56135,4.67107,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional oilcrop,domestic oilcrop,OilCrop,4.55658,9.19455,9.89218,10.084,11.6304,13.1365,14.7513,16.2881,17.7977,19.2245,20.4812,21.1878,21.7735,22.3382,22.8465,23.3331,23.7649,24.1793,24.5654,24.909,25.1725,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional oilcrop,imported oilcrop,traded oilcrop,0.0,0.0645803,0.0,0.518938,0.634843,0.77876,0.998564,1.29106,1.63559,2.02741,2.50401,3.15142,3.87878,4.64901,5.50848,6.40016,7.34076,8.26735,9.15907,10.0271,10.9017,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional othergrain,domestic othergrain,OtherGrain,17.9992,28.9642,27.5231,24.5403,27.4424,30.7262,34.4184,38.4238,42.5559,46.7127,50.8283,53.1052,55.0477,56.7451,58.2056,59.4321,60.3771,61.1217,61.7209,62.1882,62.4872,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional othergrain,imported othergrain,traded othergrain,0.357247,0.497139,0.592484,0.710744,0.928826,1.21152,1.66572,1.94775,2.25138,2.60684,3.04386,3.95879,4.96946,6.05533,7.17879,8.2895,9.40384,10.4393,11.3497,12.1493,12.8873,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional palmfruit,domestic palmfruit,PalmFruit,12.4035,16.9488,17.8973,19.0448,21.5006,24.1071,26.8674,29.7279,32.617,35.4969,38.3219,40.6803,42.8015,44.7504,46.5028,48.0529,49.4037,50.5431,51.4841,52.2525,52.8655,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional palmfruit,imported palmfruit,traded palmfruit,0.0,0.493008,0.684732,0.964358,1.00403,1.07007,1.15623,1.22836,1.31303,1.41134,1.54384,1.74149,1.96686,2.20946,2.46951,2.72832,2.97304,3.19736,3.39592,3.5703,3.72041,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional rice,domestic rice,Rice,6.47735,8.65655,12.6239,16.742,18.868,21.1458,23.3702,25.81,28.9647,31.7166,33.7478,33.8983,33.8174,33.6154,33.3133,32.9414,32.4268,31.9026,31.4056,30.9247,30.4189,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional rice,imported rice,traded rice,3.34388,8.73749,10.3267,12.6255,14.1528,15.9219,18.2472,20.4423,22.0207,24.0406,26.7825,30.3892,33.9307,37.3791,40.68,43.7585,46.6633,49.2448,51.4769,53.4066,55.0963,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional root_tuber,domestic root_tuber,RootTuber,76.972,139.317,154.572,186.364,209.746,236.088,265.817,296.95,329.176,362.299,396.077,422.962,447.556,470.401,491.17,509.717,526.011,539.778,551.129,560.366,567.742,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional root_tuber,imported root_tuber,traded root_tuber,0.0,0.128911,0.189263,0.281897,0.326249,0.37655,0.440025,0.487531,0.535049,0.58333,0.636953,0.72337,0.815451,0.912254,1.01177,1.11194,1.21116,1.30345,1.38549,1.45784,1.5221,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional sugarcrop,domestic sugarcrop,SugarCrop,8.26584,9.22101,10.2432,10.4108,11.4548,12.6315,13.7975,14.8348,15.8566,17.017,18.1632,18.883,19.3394,19.7128,19.8478,19.9545,20.1396,20.3784,20.6444,20.929,21.2425,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Western,regional sugarcrop,imported sugarcrop,traded sugarcrop,0.806349,2.32775,2.90193,3.80768,4.53649,5.27989,6.20248,7.30425,8.45838,9.47403,10.4884,11.5753,12.7908,13.9875,15.3136,16.5271,17.5002,18.2486,18.8064,19.2004,19.4312,Mt,
